track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0dTZmuzJJAilb7KOeto3F5,"Avinish Bhaskar, SARBAN",Kahan Hai Tu,Kahan Hai Tu,36,172433,False,0.618,0.538,1,-8.359,0,0.0303,0.0171,0.0108,0.0794,0.341,102.993,4,Unknown
2VgsJClN9yk5zrwiCcFYa5,"Kumar Sanu, Udit Narayan, Alka Yagnik",Karz: The Burden Of Truth,Shaam Bhi Khoob Hai,49,306786,False,0.508,0.728,6,-10.863,0,0.0718,0.0794,2.7e-06,0.097,0.84,168.054,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
2jQmwE0T3jW3wAhwQaS1oR,"Asha Bhosle, Abhijeet",The Very Best Of Asha Bhosle: The Queen Of Bollywood,"Zara Sa Jhoom Loon Main (From ""Dilwale Dulhania Le Jayenge"")",0,352320,False,0.608,0.689,0,-8.29,0,0.0834,0.697,6.21e-05,0.337,0.842,130.654,4,"filmi, chutney, classic bollywood, modern bollywood"
5c3mUtkS8FvumKaVkcpB0H,"Meet Bros Anjjan, Kanika Kapoor",Ragini Mms 2,Baby Doll,63,213887,False,0.836,0.839,4,-2.974,0,0.106,0.275,7.25e-06,0.181,0.507,103.992,4,"filmi, modern bollywood"
1N7srE5ccWRNnU1PFtzpqh,"Kishore Kumar, Sapna",Janbaaz (OST),"Tera Saath Hai Kitna Pyara - From ""Janbaaz""",0,334986,False,0.294,0.761,3,-8.021,0,0.057,0.235,0.055,0.153,0.612,79.433,4,"filmi, classic bollywood"
3QWcrqeKYlPiUFQFRYIBc1,"R. D. Burman, Kishore Kumar",Aap Ki Kasam,Zindagi Ke Safar Mein,0,398773,False,0.323,0.573,2,-11.009,1,0.037,0.797,2.11e-05,0.561,0.534,87.683,4,"filmi, chutney, classic bollywood"
1P49MJhU5vzttesFxw3dOM,Bob Marley & The Wailers,Exodus,Three Little Birds,0,180266,False,0.807,0.487,9,-10.456,1,0.0758,0.0102,1.98e-06,0.0501,0.651,148.491,4,"roots reggae, reggae"
6heMkBTbKEwXlsvPwZIRYh,Kishore Kumar,Meri Awaaz Suno - Kishore Kumar,"Ek Ladki Bheegi Bhagi Si - From ""Chalti Ka Naam Gaadi""",0,236800,False,0.563,0.455,4,-7.01,0,0.0551,0.808,0.0,0.154,0.892,120.784,4,"filmi, classic bollywood"
2NouPVwXUlBF0wDm5bpAbp,"Udit Narayan, Alka Yagnik",Dil Chahta Hai,Jaane Kyon Log Pyar,54,289386,False,0.607,0.526,4,-9.111,1,0.066,0.0185,0.00173,0.227,0.341,190.019,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
5Do9jOHstxL8POmefXXRk3,"Lata Mangeshkar, Kishore Kumar",Forever Kishore Kumar - Romantic,"Achha To Hum Chalte Hain - From ""Aan Milo Sajna""",0,298746,False,0.499,0.373,7,-11.362,0,0.0484,0.947,1.57e-06,0.101,0.708,112.405,4,"lata, filmi, classic bollywood"
7lGhrfren1Zpwh0ds0zuUg,,,,0,0,False,0.56,0.512,1,-7.185,0,0.0333,0.592,0.0,0.056,0.39,123.991,4,Unknown
78olovb0sx0dn7QaXNJiFm,Kishore Kumar,Khabi Kabhi / Kati Patang,Yeh Jo Mohabbat Hai,0,244746,False,0.32,0.659,5,-8.387,0,0.0914,0.75,0.00131,0.0877,0.732,161.032,3,"filmi, classic bollywood"
2k0D2OXWXwuwBPXLQQYmZx,"Gurnazar, Rahat Fateh Ali Khan, Kartik Dev",Dost Banke,Dost Banke,69,289820,False,0.728,0.681,5,-4.203,0,0.0345,0.61,0.0,0.115,0.678,107.885,4,"filmi, desi pop, classic pakistani pop, sufi, modern bollywood, qawwali, punjabi pop"
5zcfnScTSFGCHGY1yeXWke,Kamal Khan,The Dirty Picture,Ishq Sufiyana (Male),66,325257,False,0.511,0.622,10,-6.184,1,0.0435,0.0662,7.78e-05,0.0465,0.387,85.349,4,punjabi pop
4mQpBIJKBpd8lcrtZ73SP8,"Nucleya, Benny Dayal, Badshah",Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Let's Nacho,50,215075,False,0.742,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,4,"indian indie, filmi, desi hip hop, hindi hip hop, indian edm, desi trap, modern bollywood"
58f4twRnbZOOVUhMUpplJ4,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",Brown Munde,Brown Munde,67,254400,False,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,4,"punjabi hip hop, desi pop, desi hip hop, punjabi pop"
4MJBN7CfGnOY5GZ76LGbgd,"Sohail Sen, Javed Ali, Shadab Faridi, Irshad Kamil",Gunday,Jashn-e-Ishqa,47,261616,False,0.681,0.9,2,-5.232,0,0.0525,0.172,0.0,0.142,0.731,105.973,4,"filmi, desi pop, modern bollywood"
0QXa6aYJT8prTAkSHV2VHp,"Shashwat Singh, Poorvi Koutish",Sanju,Ruby Ruby,25,285258,False,0.702,0.625,7,-10.451,1,0.0407,0.00453,0.251,0.114,0.83,120.016,4,"indian fusion, desi pop, modern bollywood"
1aqfzt5mpPoi7kYTFlfnIi,"Rekha Bhardwaj, Jigar Saraiya, Priya Andrews",Happy Ending (Original Motion Picture Soundtrack),Mileya Mileya,0,266279,False,0.732,0.466,0,-8.403,1,0.0383,0.239,0.025,0.149,0.444,125.003,4,"filmi, modern bollywood"
5FihcmME7NlwW8KbYOaHVH,"Pritam, Arijit Singh, Badshah, Jonita Gandhi, Nakash Aziz",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],The Breakup Song,59,252631,False,0.818,0.93,11,-2.982,1,0.247,0.33,0.0,0.658,0.831,113.988,4,"filmi, desi hip hop, tollywood, desi trap, indian instrumental, modern bollywood"
3nX6nx3rY8tLO4czu0uf6x,"S. P. Balasubrahmanyam, Lata Mangeshkar",2 in 1: Ek Duuje Ke Liye and Love Story,"Hum Tum Dono Jab Mil Jayen - From ""Ek Duuje Ke Liye""",0,335282,False,0.387,0.659,10,-10.194,1,0.0573,0.684,8.2e-06,0.385,0.566,92.732,4,"lata, filmi, classic bollywood"
2E2dSuWOzGB30oDQPzb49d,"Lata Mangeshkar, Kishore Kumar","Love Songs Of The 70's, Vol. 2","Suno Kaho Suna - From ""Aap Ki Kasam""",0,260466,False,0.425,0.519,6,-8.791,0,0.0384,0.676,2e-05,0.25,0.815,90.356,4,"lata, filmi, classic bollywood"
56YnWcWEwzgL4nJGrk5D4T,"Shilpa Rao, Arijit Singh, Tochi Raina",3G - A Killer Connection,Khalbali,0,339893,False,0.667,0.779,5,-5.519,0,0.0556,0.0669,0.0,0.0887,0.585,88.032,4,"filmi, modern bollywood"
6VOKUdxhjSwbjinKbguOmy,"Shankar-Ehsaan-Loy, Mohit Chauhan, Shreya Ghoshal, Neuman Pinto",Aarakshan (Original Motion Picture Soundtrack),Achha Lagta Hai,51,236093,False,0.845,0.555,8,-7.498,1,0.0749,0.00248,1.66e-05,0.0877,0.632,101.967,4,"filmi, modern bollywood"
5f82cj8Bkl0mTsqAZiJkp1,"Pritam, Mika Singh, Shefali Alvares",Desi Boyz,Tu Mera Hero,54,291841,False,0.71,0.907,8,-4.274,1,0.0817,0.39,4.91e-06,0.685,0.729,131.989,4,"filmi, indian instrumental, modern bollywood"
606dT4oMKQc9uDUv7ADy97,"Nandini Srikar, Arijit Singh",Shanghai,Duaa,57,260138,False,0.554,0.578,5,-7.718,0,0.0379,0.536,5.53e-05,0.11,0.55,137.921,4,"filmi, modern bollywood"
5KB8juKOEQD8lfwUm3k4O7,"Kishore Kumar, Mohammed Rafi",Yaadon Ki Baaraat (Original Motion Picture Soundtrack),Yaadon Ki Baaraat - Version 1,0,203866,False,0.275,0.561,11,-10.522,1,0.0485,0.806,0.0,0.33,0.636,155.251,3,"filmi, classic bollywood"
32LKwbmh6yVsWoRRF8DIvf,Pav Dharia,Na Ja,Na Ja,67,208000,False,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,4,punjabi pop
4TvWvoxuK9tULN4EQeFh6y,Arijit Singh,Arijit Singh Broken Strings,"Saware (From ""Phantom"")",37,321613,False,0.499,0.683,6,-6.373,0,0.0333,0.702,0.00163,0.0749,0.297,134.958,4,"filmi, modern bollywood"
5o6q9gQXi5umBrUczroW79,"Priya Saraiya, Sachin-Jigar","Kalle Kalle (From ""Chandigarh Kare Aashiqui"")","Kalle Kalle (From ""Chandigarh Kare Aashiqui"")",46,227143,False,0.707,0.417,1,-9.269,1,0.0438,0.73,2.07e-05,0.106,0.57,115.939,4,"filmi, gujarati pop, modern bollywood"
32U1XMh3DKlm45uvpofhvY,Mustafa Zahid,Ek Villain,Zaroorat,59,368852,False,0.354,0.712,3,-6.109,0,0.0589,0.358,4.19e-05,0.274,0.238,93.345,4,"filmi, pakistani pop, modern bollywood"
07Wy1eKaBeKTUhCQVPvaKP,"Aditya A, Mumzy Stranger",Chaand Baaliyan (Girl Let Me Tell You),Chaand Baaliyan - Girl Let Me Tell You,27,135000,False,0.718,0.801,0,-4.54,1,0.0543,0.0955,0.00276,0.196,0.782,99.975,4,"desi pop, hindi indie"
68QRm3owhuerBA2BSGtfzk,Atif Aslam,Atif Rocks,"Tere Bin (From ""Bas Ek Pal"")",0,275986,False,0.296,0.796,0,-4.846,1,0.0742,0.453,9.01e-06,0.0869,0.423,87.845,4,"filmi, classic pakistani pop, sufi, modern bollywood"
44PAtIeXsIlLWYcoQ9YLIn,"Asha Bhosle, Kishore Kumar",Judaai (OST),Maar Gayi Mujhe Teree Judaai - Judaai / Soundtrack Version,0,338226,False,0.526,0.797,8,-7.604,0,0.0772,0.624,2.78e-05,0.212,0.684,121.984,4,"filmi, chutney, classic bollywood"
2MsGTWvf7dcjKbI0WTq6Pz,"Sachin-Jigar, Rekha Bhardwaj, Arijit Singh",Badlapur (Original Motion Picture Soundtrack),Judaai,65,272772,False,0.299,0.436,3,-7.013,1,0.101,0.738,5.8e-05,0.112,0.269,76.11,4,"filmi, gujarati pop, modern bollywood"
4kaBzMaAuh6SUJ9begfbDj,"Lata Mangeshkar, Udit Narayan",Dilwale Dulhania Le Jayenge & Hits Of Yash Raj,Ho Gaya Hai Tujhko To Pyar Sajna,0,348840,False,0.539,0.564,7,-11.706,0,0.0468,0.53,4.77e-05,0.59,0.555,100.185,4,"odia pop, filmi, lata, classic bollywood, chutney"
0w9Z2dfd8yHNq5UH09VYsK,Kumar Sanu,Kaho Naa Pyaar Hai (Original Motion Picture Soundtrack),Chand Sitare,0,398053,False,0.633,0.41,10,-14.42,1,0.0835,0.156,0.0005,0.577,0.787,78.526,4,"filmi, modern bollywood"
3k6RygHVOKNg6FQ1zpdatv,Jonita Gandhi,Main Aur Charles (Original Motion Picture Soundtrack),Woh Tho Yahin Hai Lekin,0,171233,False,0.456,0.598,0,-6.656,0,0.0353,0.237,0.000319,0.0758,0.235,145.056,4,"filmi, modern bollywood"
2B6ZEeyGAmOq3q0TC0tBh2,Shashaa Tirupati,"Kanha (From ""Shubh Mangal Saavdhan"") - Single","Kanha (From ""Shubh Mangal Saavdhan"")",0,182635,False,0.743,0.771,6,-5.205,1,0.0452,0.666,1.17e-05,0.216,0.529,120.049,4,"filmi, modern bollywood"
4dhW3SpV1Q2uRYuBr3e7LL,Kishore Kumar,Des Pardes,Nazrana Bheja Kisi Ne Pyar Ka - Original,0,262480,False,0.504,0.415,8,-14.283,1,0.0341,0.378,1.08e-05,0.0855,0.517,111.422,4,"filmi, classic bollywood"
07REvABpy6jF1QWvcOL8Iw,"Pritam, Shafqat Amanat Ali",Teri Jhuki Nazar,Teri Jhuki Nazar,0,277906,False,0.38,0.821,11,-3.411,1,0.0433,0.687,0.0,0.198,0.342,124.257,4,"filmi, classic pakistani pop, sufi, indian instrumental, modern bollywood"
2Tvp10wI15AyPqgUYNUUpK,"Kavita Krishnamurthy, KK",Devdas (Original Motion Picture Soundtrack),"Maar Daala - From ""Devdas""",43,280080,False,0.659,0.58,6,-8.075,0,0.111,0.444,2.35e-05,0.0508,0.74,150.047,4,"filmi, classic bollywood, modern bollywood"
23QDsT5um8TYTNTZQXcIJu,"Kishore Kumar, Asha Bhosle",Himmatwala (Original Motion Picture Soundtrack),Taki Oh Taki,16,308924,False,0.38,0.58,9,-9.77,1,0.219,0.724,0.0,0.18,0.754,64.822,4,"filmi, chutney, classic bollywood"
6dIneNWcDmYaszGt71xgBR,"Salim–Sulaiman, Aditi Singh Sharma",Heroine (Original Motion Picture Soundtrack),Main Heroine Hoon,30,212040,False,0.374,0.892,7,-2.803,0,0.0946,0.0311,0.000262,0.0793,0.553,127.838,4,"tollywood, filmi, indian folk, modern bollywood"
7HvDKyqHBEypGFaCBTzzA7,"Sadhana Sargam, Udit Narayan, Shankar-Ehsaan-Loy",I Will Always Love You - Love Songs,"Aao Naa ... (From ""Kyun! Ho Gaya Na..."")",0,388000,False,0.606,0.456,4,-8.838,1,0.0287,0.452,2.3e-05,0.0788,0.42,94.007,4,"odia pop, filmi, hare krishna, classic bollywood, modern bollywood, chutney"
3RFNUexrtXExkzTEiJ0eBh,Arjun Kanungo,Woh Baarishein,Woh Baarishein,41,232866,False,0.287,0.297,1,-10.424,1,0.0301,0.766,5.36e-06,0.299,0.332,135.863,4,"filmi, desi pop, desi hip hop, modern bollywood"
1LsZDZ28f22p2R1SoTYZBZ,Lata Mangeshkar,Kabhie Ajnabi The (Original Motion Picture Soundtrack),Geet Mere Hothon Ko - Kabhie Ajnabi The / Soundtrack Version,6,354746,False,0.458,0.49,4,-12.141,1,0.0878,0.923,0.0715,0.163,0.674,163.632,4,"lata, filmi, classic bollywood"
5GYwLaJkMW2C0hZnaSKwD4,Kishore Kumar,Retro Love Hits,"Chala Jata Hoon - From ""Mere Jeevan Saathi""",0,273626,False,0.393,0.415,4,-11.865,1,0.0346,0.786,0.0,0.85,0.87,97.803,4,"filmi, classic bollywood"
2ZM5OSpmD7sCKS77QWYfQ6,"Benny Dayal, Shreya Ghoshal",30 Unforgettable Bollywood Song,"Kaise Mujhe (From ""Ghajini"")",0,346711,False,0.581,0.446,10,-13.906,1,0.0353,0.725,0.00898,0.154,0.371,81.974,4,"filmi, modern bollywood"
1RRbWIJfxjPEGO9RPW4iE3,"Wajid, Mika Singh",Rowdy Rathore,Chinta Ta Ta Chita Chita,0,261343,False,0.766,0.899,11,-2.086,0,0.255,0.252,0.000791,0.062,0.764,67.482,4,"filmi, modern bollywood"
7ATQ6V6C9JZsfOxEIzinEq,"Kishore Kumar, S. D. Burman",Nau Do Gyarah,Ham Hain Rahi Pyar Ke,36,291453,False,0.436,0.338,7,-10.064,1,0.0434,0.964,0.00673,0.47,0.754,109.007,4,"filmi, classic bollywood"
2WnpXcXoX1vYvERYG3eKlT,Rahat Fateh Ali Khan,Dabangg,Tere Mast Mast Do Nain,59,357982,False,0.627,0.764,8,-6.384,1,0.0582,0.0502,2.25e-05,0.0549,0.907,151.915,4,"filmi, classic pakistani pop, sufi, modern bollywood, qawwali"
1MWPobfuIwNIUw0waWQRta,"Mohammed Rafi, Usha Mangeshkar",Mr. Natwarlal (Original Motion Picture Soundtrack),Oonchi Oonchi Baaton Se,7,231759,False,0.401,0.779,5,-8.936,0,0.138,0.85,9.8e-05,0.452,0.656,71.64,4,"filmi, classic bollywood"
4KT24amy00BrhomFjNQf9H,Mustafa Zahid,Awarapan (Original Motion Picture Soundtrack),Tera Mera Rishta,0,347040,False,0.575,0.895,4,-3.417,0,0.054,0.053,0.0014,0.104,0.649,102.02,4,"filmi, pakistani pop, modern bollywood"
1nR1Ub4vZYoa7bl9qpLHFm,"Udit Narayan, Aamir Khan",My Best Collection - Udit Narayan,"Aisa Zakhm Diya Hai (From ""Akele Hum Akele Tum"")",50,412200,False,0.432,0.681,7,-10.54,1,0.0489,0.156,0.0,0.421,0.639,121.813,4,"odia pop, filmi, chutney"
5X5db3FrBOHbibrFKA02MQ,"Abhijeet Srivastava, Vishal-Shekhar","Chashni (From ""Bharat"")","Chashni (From ""Bharat"")",65,265995,False,0.756,0.52,6,-8.642,1,0.0341,0.495,0.0,0.0901,0.684,119.92,4,"filmi, desi pop, modern bollywood"
3U6sVwzUkHg9RdmcCRsZuC,"Abhijeet, Anuradha Sriram",90's Dance (Bollywood Style),"Chunari Chunari (From ""Biwi No. 1"")",0,329943,False,0.756,0.716,6,-9.176,1,0.0677,0.204,1.83e-05,0.0765,0.757,119.935,4,"filmi, modern bollywood"
6rkwZgoGSTCfhB4zIGkvLa,"Kishore Kumar, Lata Mangeshkar",Tere Mere Sapne (Original Motion Picture Soundtrack),"Jeevan Ki Bagia Mehkegi - From ""Tere Mere Sapne""",36,260320,False,0.52,0.531,8,-6.817,1,0.0547,0.762,4.82e-06,0.125,0.692,163.678,4,"lata, filmi, classic bollywood"
5cBGholRbEY90jaNSOJg3j,"Ankit Tiwari, Prakriti Kakar",Khamoshiyan (Original Motion Picture Soundtrack),Bheegh Loon - Female,43,247898,False,0.671,0.61,2,-5.499,0,0.0306,0.694,0.0,0.129,0.568,115.894,4,"desi pop, filmi, modern bollywood"
2NiNIWrThIbzOa7zBF5J3L,"Arijit Singh, Shreya Ghoshal",Phir Se,Maine Socha Ke Chura Loon,38,266072,False,0.554,0.489,9,-8.33,0,0.0257,0.857,0.0,0.0967,0.343,95.019,4,"filmi, modern bollywood"
27bZhG1v1u012zEZ8nOogA,Mohammed Rafi,Jhoom Jhoom Jhoom Baba - Disco Special,"Badan Pe Sitare Lapete Huye (From ""Prince"")",2,288160,False,0.456,0.686,9,-9.07,1,0.0969,0.702,0.0043,0.211,0.77,99.649,4,"filmi, classic bollywood"
0KIJaN6BXph5ymeXC8DJqL,Mohammed Rafi,Romance Again-Rafi Deewana Mujhsa Nahin,Likhe Jo Khat Tujhe..,0,273533,False,0.37,0.45,11,-13.439,0,0.0338,0.89,0.14,0.326,0.745,106.629,4,"filmi, classic bollywood"
1eZ9Kq8voa1bnJi3dZD8M1,"Rekha Bhardwaj, Arijit Singh",Badlapur (Original Motion Picture Soundtrack),"Judaai (From ""Badlapur)",0,271379,False,0.343,0.373,7,-9.363,0,0.0607,0.745,1.2e-05,0.14,0.252,92.957,5,"filmi, modern bollywood"
5aXIJ3vmj48Tp2tJAIp0AZ,Mohd. Rafi & Sushma Shreshtha,Greatest Hits R D-Burman His Finest Ever,Kya Hua Tera Vada,0,263120,False,0.517,0.471,5,-10.344,1,0.0312,0.714,5.02e-06,0.156,0.617,97.943,4,Unknown
6bgTnBZT78JnnIxcgJ9DPm,Shankar Mahadevan,Luck By Chance,O Rahi Re,0,267200,False,0.521,0.421,7,-12.922,1,0.0389,0.613,0.000222,0.0677,0.43,88.925,4,filmi
0eGtFJBfYUKF2CvNZJEu3M,"Jatin-Lalit, Lata Mangeshkar",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Kabhi Khushi Kabhie Gham,52,471946,False,0.451,0.763,1,-5.911,1,0.106,0.524,0.000198,0.127,0.663,92.266,4,"filmi, lata, classic bollywood, afghan pop, modern bollywood, chutney"
5Plzzyt2rn438KEUu5FTF3,Atif Aslam,Atif Hit Story,"Chod Gaye, Pt. 1 (From ""Meri Kahani"")",0,222210,False,0.564,0.661,9,-5.508,1,0.032,0.58,0.00373,0.12,0.368,129.946,4,"filmi, classic pakistani pop, sufi, modern bollywood"
6512hyAQxOng8v4R71IV47,Lucky Ali,Anjaana Anjaani,Hairat,52,247072,False,0.618,0.765,9,-5.492,0,0.0661,0.0111,0.000363,0.122,0.439,104.004,4,"filmi, modern bollywood"
2LcXJP95e4HKydTZ2mYfrx,"Salim–Sulaiman, Roop Kumar Rathod, Jaideep Sahni",Rab Ne Bana Di Jodi,Tujh Mein Rab Dikhta Hai,68,281573,False,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12e-06,0.176,0.75,84.784,4,"filmi, indian folk, sufi, modern bollywood"
5hNQSljv58S6wZclGweVNj,Kishore Kumar,The Lover Boy (Tribute to Rajesh Khanna),"O Mere Dil Ke Chain - From ""Mere Jeevan Saathi""",0,278000,False,0.438,0.46,9,-11.431,0,0.0329,0.863,0.0,0.0511,0.488,109.129,4,"filmi, classic bollywood"
7u24xZhHvcfuh8Lkx5e7Bu,"A.R. Rahman, Anuradha, Chandralekha Annupamaa",A.R. Rahman Forever,"Dil Se Re (From ""Dil Se"")",0,405706,False,0.844,0.442,9,-16.54,1,0.0691,0.00882,0.000498,0.0879,0.436,105.986,4,"filmi, odia bhajan"
3n7qJSOyVke4JagcJ8FiSG,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Heartbeat - Instrumental,44,263626,False,0.517,0.285,10,-11.239,1,0.0294,0.599,0.461,0.0842,0.166,139.93,4,"filmi, modern bollywood"
7zn5ecZSwGsLTi1wgxyVzd,"Tanishk Bagchi, Arijit Singh, Asees Kaur",Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Bolna,56,212832,False,0.488,0.403,5,-7.004,1,0.0272,0.598,4.26e-06,0.434,0.495,131.496,3,"filmi, desi pop, modern bollywood"
1TaeNA6443E9MHtbGXV0s8,"Yo Yo Honey Singh, Neha Kakkar",Yo Yo Honey Singh Is Back,"Sunny Sunny (From ""Yaariyan"")",62,243319,False,0.794,0.878,11,-7.502,0,0.078,0.00138,0.029,0.197,0.352,129.978,4,"filmi, hindi hip hop, modern bollywood"
3aCxekXoAhWr6TMqqTctgV,"Diljit Dosanjh, Badshah, Raj Ranjodh",Crew (Original Motion Picture Soundtrack),"Naina (From ""Crew"")",55,180000,False,0.84,0.715,0,-5.141,1,0.187,0.176,0.0,0.0935,0.542,96.98,4,"modern bollywood, filmi, desi hip hop, desi trap, punjabi pop"
6CCV7FeYgEQ7Ekbes6B36Q,"Pritam, Neeraj Shridhar",Bhool Bhulaiyaa,Bhool Bhulaiyaa,62,325033,False,0.843,0.9,5,-4.602,0,0.0375,0.31,3.09e-05,0.0576,0.89,108.015,4,"filmi, indian instrumental, modern bollywood"
1ZmaJl1kHdTxbzji59LD2c,"Pritam, Neha Kakkar, Nakash Aziz",Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),Dhating Naach,58,190558,False,0.794,0.914,10,-7.294,0,0.167,0.285,1.95e-05,0.0679,0.803,152.717,4,"tollywood, filmi, indian instrumental, modern bollywood"
3hp6JfJIxkv3sl7E6p7DQj,,,,0,0,False,0.449,0.421,4,-8.92,1,0.0272,0.387,0.000108,0.11,0.203,163.747,3,Unknown
077SVSWuifvbBbkPMPP5kw,"Atif Aslam, Sunidhi Chauhan","Be Intehaan (From ""Race 2"")","Be Intehaan (From ""Race 2"")",0,290867,False,0.559,0.696,7,-5.583,1,0.0472,0.536,0.0,0.325,0.391,128.855,4,"filmi, classic pakistani pop, sufi, modern bollywood"
6iEHCMrU5HN5CCFppq27Yi,Anubha Bajaj,Lamhey,Lamhey,0,149137,False,0.569,0.383,2,-10.48,1,0.039,0.554,8.81e-05,0.272,0.608,173.946,4,desi pop
5urYiIXu1ZhfMAOsp7WDTc,"Rajat Nagpal, Yasser Desai, Neha Kakkar, Rana Sotal","Dil Ko Karaar Aaya (From ""Sukoon"")","Dil Ko Karaar Aaya (From ""Sukoon"")",68,231486,False,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986,4,"filmi, punjabi pop, desi pop, modern bollywood"
5phu2JBv3yZUbmft7kWwVX,"Pritam, Amit Mishra, Shilpa Rao",Award Winners 2016 Bollywood,"Bulleya (From ""Ae Dil Hai Mushkil"")",18,348965,False,0.552,0.769,2,-4.504,0,0.0465,0.497,0.0,0.112,0.702,86.957,4,"filmi, indian instrumental, modern bollywood"
354i3UEfcV6eylOYf7Dy9A,"Sonu Nigam, Alka Yagnik",My Best Collection - Sonu Nigam,"Dil Ne Yeh Kaha Hain Dil Se (From ""Dhadkan"")",34,347350,False,0.618,0.569,6,-11.285,0,0.0828,0.447,6.23e-06,0.0385,0.638,164.046,4,"hare krishna, filmi, modern bollywood"
0pWcUM0z72DhTW7j0fa0QM,Armaan Malik,M.S.Dhoni - The Untold Story,Besabriyaan,61,255738,False,0.338,0.459,2,-8.827,1,0.027,0.533,1.33e-05,0.22,0.32,81.203,4,"filmi, modern bollywood"
3BBslCw87ODOwkfu7QMUug,"Kailash Kher, Meet Bros Anjjan",Oh My God,Mere Nishaan,51,300719,False,0.586,0.524,1,-8.576,1,0.0436,0.74,2.98e-06,0.136,0.529,98.077,4,"filmi, indian folk, sufi, modern bollywood"
0f2aJz7jPg40crwoiCpZqV,"Pritam, Arijit Singh, Antara Mitra",Shah Rukh Khan - Raja of Bollywood,Janam Janam,22,237906,False,0.302,0.589,7,-7.296,1,0.0413,0.631,0.0,0.0761,0.212,131.837,3,"filmi, indian instrumental, modern bollywood"
0LRcXYhaWLqbs1wvSV0o9u,,,,0,0,False,0.581,0.424,8,-6.616,1,0.0269,0.723,0.0,0.101,0.352,98.936,4,Unknown
34Fh4HXZmnuBdtgejWUZg2,"Mohammad Faiz, Jaani","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",74,281511,False,0.417,0.439,10,-6.901,1,0.0368,0.711,0.0,0.193,0.506,83.982,4,"punjabi pop, desi pop"
6kJa3AIAhQjyhiRr0kHWy6,Bombay Jayashri,Rehnaa Hai Terre Dil Mein (Original Motion Picture Soundtrack),Zara Zara,0,298266,False,0.635,0.268,11,-15.073,0,0.0895,0.594,2.04e-06,0.316,0.62,143.771,4,"filmi, carnatic vocal, carnatic, indian classical"
7FyCzLlDi8gVhHaU3tMaJK,"Abhishek Bachchan, Ayush Phukan & Earl",Dum Maro Dum (Original Tracks),Thayn Thayn,0,204303,False,0.784,0.783,4,-5.977,0,0.227,0.368,2.17e-06,0.281,0.778,101.938,4,Unknown
72ZOE09GdMde5xk9Q4jtHK,,,,0,0,False,0.391,0.644,6,-6.97,0,0.0366,0.269,0.0,0.0976,0.439,184.105,4,Unknown
6DPrqSOoymSO4wKq00VlFJ,"Jatin-Lalit, Udit Narayan, Alka Yagnik",Bollywood Retro : Hits of 90s,"Dil Kya Kare (From ""Dil Kya Kare"")",20,267733,False,0.651,0.552,8,-10.108,0,0.0337,0.446,0.00309,0.0667,0.621,108.071,4,"odia pop, filmi, hare krishna, classic bollywood, afghan pop, modern bollywood, chutney"
0btSn1i81ONWKeMxUhWSij,"Wajid, Amrita Kak",Wanted,Love Me Love Me,55,244412,False,0.864,0.822,1,-6.744,1,0.0576,0.024,0.0307,0.0544,0.902,115.001,4,"filmi, modern bollywood"
6OuufknRS0du8cXjZWCUZn,Lata Mangeshkar,Indian Golden Oldies: The Best Of Lata Mangeshkar,Ajeeb Dastan Hai Yeh,0,318173,False,0.634,0.506,5,-4.029,1,0.0292,0.928,0.0115,0.101,0.781,101.257,4,"lata, filmi, classic bollywood"
6tsqUfd89LVm84A94QNxcq,"Lata Mangeshkar, Kishore Kumar",Dilwale Dulhania Le Jayenge & Hits Of Yash Raj,Tere Chehre Se Nazar Nahin,0,302346,False,0.489,0.418,3,-12.051,1,0.0344,0.907,0.0,0.177,0.637,93.213,4,"lata, filmi, classic bollywood"
3uhMb1xevkSqoU8re2lVOQ,"Shankar-Ehsaan-Loy, Shankar Mahadevan",Best of SEL,"Aaj Kal Zindagi (From ""Wake Up Sid "")",26,254506,False,0.639,0.617,4,-8.897,1,0.0329,0.21,0.00558,0.099,0.405,134.95,4,"filmi, modern bollywood"
